x,y
555.333984375,20.646000027656555
551.6863403320312,26.50043296813965
554.5414428710938,28.50143527984619
553.3062133789062,24.67473077774048
557.1221313476562,22.157138347625732
562.2614135742188,23.25603175163269
556.798583984375,20.939237356185913
575.349609375,22.41016674041748
568.0153198242188,21.317487955093384
568.462646484375,21.929424285888672
559.17919921875,22.02762746810913
556.5391235351562,28.105656623840332
556.006103515625,23.831205129623413
575.845947265625,27.369986057281494
575.4158935546875,24.789891242980957
419.1205139160156,24.699589252471924
569.7799682617188,25.208587169647217
403.95086669921875,29.959338188171387
405.2699890136719,36.22461700439453
409.14447021484375,35.079410552978516
410.9013366699219,30.36223793029785
407.8959655761719,31.811549186706543
407.08868408203125,29.79099750518799
405.2162780761719,25.954288959503174
418.3926086425781,28.594175338745117
558.469970703125,27.083868980407715
403.2412414550781,26.72057342529297
414.1761779785156,26.62605381011963
563.3060302734375,30.48244857788086
562.7211303710938,32.79951190948486
563.7295532226562,38.24125289916992
563.3018188476562,36.20430564880371
564.761474609375,39.58574676513672
562.9856567382812,43.57956123352051
566.185791015625,35.19537925720215
569.7667846679688,28.265134811401367
581.1158447265625,27.252122402191162
579.1964721679688,30.370182037353516
582.6190795898438,34.26413536071777
581.4281005859375,29.843732833862305
413.29266357421875,27.997281074523926
563.271728515625,29.245115280151367
565.4338989257812,30.719759941101074
547.0983276367188,32.34449863433838
578.8987426757812,33.0628023147583
408.6207580566406,35.618618965148926
412.3189392089844,34.029741287231445
415.6053466796875,36.390342712402344
405.4358825683594,33.37138843536377
562.3350830078125,34.85774517059326
578.656005859375,38.20255088806152
577.021484375,41.5014705657959
577.236572265625,42.725406646728516
571.5086669921875,41.86127853393555
574.5313720703125,46.937530517578125
571.1561279296875,43.36027717590332
568.2582397460938,44.977813720703125
568.2061767578125,47.1884822845459
574.3560791015625,48.07644081115723
576.589599609375,47.901947021484375
579.7830810546875,44.7845573425293
581.1466674804688,38.2890510559082
583.6185913085938,38.92891311645508
581.31689453125,35.15951919555664
548.9286499023438,39.395639419555664
551.95849609375,36.676612854003906
552.157470703125,35.9377965927124
404.8326416015625,39.65901565551758
405.0814514160156,42.53912162780762
407.0997619628906,44.999013900756836
408.2391662597656,41.76445960998535
546.8994140625,37.81081962585449
412.513427734375,38.0546817779541
418.2891845703125,41.43972587585449
551.7673950195312,40.46692085266113
699.836669921875,42.26222610473633
569.8157958984375,44.3576774597168
579.6900634765625,43.79264831542969
695.0870971679688,45.89041519165039
690.6719360351562,45.3337345123291
687.4937133789062,46.909135818481445
684.23876953125,53.10200500488281
690.618896484375,51.13728904724121
693.41357421875,48.60890769958496
695.6575927734375,45.325448989868164
408.55975341796875,42.59634780883789
702.419677734375,44.76483154296875
696.7640380859375,46.136396408081055
696.0973510742188,44.140960693359375
400.9153747558594,46.46594429016113
701.304931640625,45.24101638793945
555.3534545898438,47.6641960144043
554.488037109375,49.04156684875488
556.4952392578125,51.788856506347656
562.9988403320312,53.43452453613281
567.3592529296875,49.05544853210449
563.9552001953125,49.06049156188965
560.2893676757812,51.63471984863281
558.4083251953125,47.051095962524414
402.6158142089844,49.22536849975586
550.527587890625,47.43850135803223
690.8429565429688,49.935434341430664
572.6658935546875,48.32478332519531
263.81187438964844,51.50310134887695
261.64308166503906,50.326425552368164
261.54689025878906,54.863739013671875
264.69764709472656,56.52192687988281
266.32191467285156,56.813385009765625
266.9059600830078,52.302947998046875
271.7691192626953,52.49770736694336
268.5824737548828,52.6524772644043
563.6124267578125,50.936214447021484
558.1639404296875,50.66356086730957
569.9705200195312,52.16649627685547
689.5221557617188,56.41310501098633
703.9032592773438,52.8166389465332
704.6654052734375,57.47977066040039
685.53076171875,55.90903091430664
683.1314086914062,61.175621032714844
688.008056640625,58.663238525390625
260.98602294921875,54.20700454711914
686.2828369140625,56.29267883300781
268.54608154296875,57.49323272705078
272.28070068359375,58.402286529541016
271.53147888183594,62.78253173828125
277.3680114746094,60.982425689697266
705.104736328125,60.04448699951172
259.8711700439453,65.45743942260742
262.5033874511719,68.4329605102539
264.0753173828125,65.29928970336914
264.42095947265625,61.28000259399414
666.8184204101562,62.1239013671875
681.6751708984375,61.19463348388672
263.7485656738281,61.42424774169922
687.219970703125,63.757667541503906
273.1235809326172,64.57646560668945
684.568359375,68.46730422973633
688.333740234375,66.6990966796875
699.8253784179688,68
266.1174621582031,66.500244140625
669.2160034179688,69.82524490356445
672.4620361328125,69.4676399230957
433.4555969238281,70.44140625
679.6686401367188,69.26990127563477
682.4642333984375,71.07850646972656
676.8834838867188,72.35771942138672
677.0440063476562,73.31860733032227
683.515625,69.71160888671875
263.7457580566406,69.33380889892578
264.34046936035156,70.54835510253906
274.2174530029297,71.05406188964844
272.2678985595703,73.45202255249023
272.5352783203125,75.85063552856445
271.4231262207031,81.3485107421875
276.4169921875,81.49342727661133
277.5353698730469,78.82437133789062
278.7945556640625,77.43630981445312
274.8122863769531,75.1706771850586
280.5822448730469,75.68864059448242
277.6335144042969,70.30944061279297
693.2030639648438,74.62307357788086
691.6235961914062,68.51765823364258
277.32684326171875,70.46639251708984
279.6543273925781,71.40644454956055
269.44097900390625,73.55276107788086
262.8251190185547,71.88081741333008
267.2627410888672,77.21702194213867
268.5261535644531,70.28624725341797
691.82080078125,73.98823165893555
692.4750366210938,72.22896575927734
685.549072265625,72.46369934082031
686.8317260742188,72.0233039855957
395.87677001953125,72.1792106628418
434.3954772949219,74.84843444824219
276.54656982421875,73.98129653930664
687.3743286132812,73.38967895507812
395.9586486816406,77.39081192016602
393.2607727050781,82.10311126708984
397.9582214355469,86.14700317382812
396.80657958984375,81.70122528076172
396.50823974609375,74.36493682861328
682.1117553710938,76.42058563232422
686.4933471679688,79.48832702636719
687.9918212890625,79.0661735534668
691.42333984375,81.96818161010742
696.0763549804688,81.60633087158203
705.1642456054688,82.28765106201172
709.8753662109375,81.56744766235352
705.0411987304688,79.78215789794922
698.6380004882812,80.88883972167969
697.0459594726562,79.60255813598633
694.8260498046875,80.99423599243164
693.224609375,75.45874786376953
685.98583984375,76.5738525390625
286.8883361816406,75.99103546142578
684.6765747070312,76.47385025024414
397.5099182128906,76.4037857055664
431.40252685546875,78.00898361206055
436.2983093261719,78.72383499145508
277.0420227050781,78.07572555541992
190.0486602783203,83.15067672729492
190.92518615722656,87.04962921142578
193.27537536621094,80.88681411743164
276.5557556152344,79.06189727783203
692.1989135742188,79.27674102783203
431.1791076660156,79.8832015991211
756.3790283203125,82.10894393920898
756.5562133789062,88.99053955078125
760.1790771484375,84.02099609375
759.3518676757812,84.1231460571289
756.257568359375,80.01123809814453
703.4486694335938,81.69971466064453
394.83978271484375,82.36143112182617
433.18695068359375,84.09896850585938
273.30967712402344,82.09264373779297
269.3198699951172,85.28540802001953
274.0518798828125,84.47974395751953
269.41603088378906,86.48465728759766
269.8687286376953,88.69335174560547
274.81353759765625,84.86286926269531
706.7890625,83.3134536743164
710.6407470703125,81.78473281860352
500.1393127441406,83.80317306518555
501.2506408691406,83.39632797241211
394.4426574707031,84.58966827392578
432.31768798828125,88.37803649902344
431.7387390136719,91.77175903320312
433.04541015625,98.36547088623047
432.6864013671875,101.88336181640625
430.499755859375,104.86502075195312
433.4316101074219,107.40423583984375
436.1160583496094,103.44127655029297
433.467529296875,96.49409484863281
435.9775390625,92.02046966552734
436.0588073730469,85.12919616699219
431.0823669433594,86.03229522705078
435.361083984375,91.43701171875
434.6330871582031,85.6030044555664
775.1293334960938,86.60518646240234
261.48313903808594,87.7002182006836
260.9427795410156,91.34001922607422
262.5792236328125,92.10125732421875
263.4057159423828,87.04833984375
774.3714599609375,93.657470703125
188.11859130859375,88.11571502685547
189.08636474609375,87.98497009277344
500.8990783691406,89.95087432861328
560.9630126953125,89.52588653564453
563.2449951171875,89.85040283203125
497.52862548828125,90.27092742919922
258.1111755371094,90.51402282714844
398.3442687988281,92.010986328125
758.2596435546875,92.18745422363281
494.43994140625,91.56074523925781
496.00323486328125,91.88507080078125
496.7099914550781,97.13131713867188
499.0746765136719,94.37384796142578
189.15704345703125,91.2082290649414
771.3320922851562,92.60413360595703
187.77975463867188,94.4294204711914
187.54898071289062,99.28093719482422
192.71597290039062,103.83040618896484
192.96966552734375,100.51787567138672
192.9980010986328,97.02833557128906
187.35498046875,93.0988998413086
431.1809997558594,93.22432708740234
148.00048828125,94.54215240478516
147.17733764648438,97.12466430664062
143.96627044677734,101.30776977539062
150.99676513671875,103.90892028808594
147.82131958007812,102.96048736572266
150.09376525878906,99.9188461303711
149.4883270263672,94.21379852294922
774.3530883789062,95.41279602050781
766.6762084960938,98.2495346069336
765.9296875,98.5147705078125
763.06591796875,103.23607635498047
767.097900390625,109.2525634765625
772.4699096679688,104.93998718261719
765.692138671875,105.3794174194336
769.6537475585938,102.81523132324219
775.0145263671875,101.63995361328125
777.8135375976562,99.70761108398438
433.9925842285156,94.46537017822266
759.783447265625,93.98888397216797
559.6913452148438,99.47937774658203
562.5823974609375,105.9113998413086
561.126220703125,102.5984878540039
563.8484497070312,99.75053405761719
562.1520385742188,97.45808410644531
760.8978271484375,98.15189361572266
394.6415100097656,99.94511413574219
391.6735534667969,106.6469497680664
395.07183837890625,106.90180969238281
399.82550048828125,105.1118392944336
397.0019836425781,101.55493927001953
398.8947448730469,99.56499481201172
775.4246826171875,96.8291244506836
495.10137939453125,100.3812026977539
499.1537170410156,101.20398712158203
564.6602172851562,98.28329467773438
188.4099578857422,98.96040344238281
762.0740356445312,98.7129135131836
430.25311279296875,99.0943603515625
497.5354309082031,100.43684387207031
765.2416381835938,101.283447265625
494.4393615722656,101.8387680053711
497.4619445800781,102.48793029785156
496.7898254394531,105.27568817138672
498.8132629394531,104.68912506103516
187.05528259277344,109.93817901611328
187.93190002441406,109.05293273925781
192.97872924804688,105.00884246826172
557.7705688476562,107.1476821899414
186.91055297851562,107.50809478759766
434.4005126953125,106.6106948852539
431.1836242675781,109.61322021484375
431.0082092285156,114.6072006225586
430.4798278808594,116.67720031738281
433.75390625,119.79920196533203
435.6653137207031,119.36536407470703
431.4035339355469,115.37993621826172
432.2469787597656,113.66536712646484
434.00921630859375,110.8179702758789
430.3084411621094,106.4847183227539
147.7257843017578,112.62185668945312
150.385009765625,109.15489959716797
494.5622253417969,109.0157241821289
770.2257080078125,111.43284606933594
770.564453125,118.08781433105469
766.9024047851562,114.06610870361328
768.5432739257812,118.61369323730469
773.0538330078125,114.89918518066406
774.1259765625,116.22750854492188
779.54443359375,121.2267837524414
778.9556274414062,119.12371063232422
779.411865234375,116.71134185791016
777.9898681640625,114.35871887207031
776.1143188476562,114.66136169433594
773.9777221679688,109.33572387695312
392.568359375,110.25474548339844
430.0950622558594,110.8642578125
760.314697265625,113.52711486816406
394.698974609375,113.63427734375
764.0354614257812,114.33628845214844
148.76377868652344,113.33739471435547
557.1854248046875,112.16795349121094
38.0541877746582,114.6917495727539
37.85461616516113,113.5628433227539
31.80983066558838,114.65433502197266
29.562339782714844,116.3978271484375
25.106048583984375,119.0684585571289
28.133370399475098,122.3396224975586
24.138649940490723,121.88176727294922
21.993550300598145,127.9691162109375
22.287026405334473,131.02601623535156
27.027621269226074,131.2863311767578
28.14709758758545,127.47667694091797
23.704341888427734,128.94798278808594
22.49097204208374,125.34595489501953
26.08843421936035,126.57200622558594
30.88937282562256,124.36946105957031
28.251428604125977,118.76651763916016
33.37615394592285,114.90436553955078
34.4306640625,116.71794891357422
38.91950225830078,118.04476928710938
43.0974178314209,115.59659576416016
50.286407470703125,115.87669372558594
53.783203125,116.57308197021484
54.77059555053711,119.87272644042969
58.468345642089844,116.59310150146484
54.39997100830078,114.80211639404297
56.03996658325195,113.33462524414062
52.35249710083008,112.5430679321289
48.827436447143555,113.7590103149414
42.59391403198242,111.83789825439453
773.4076538085938,113.26805877685547
776.0687866210938,112.43907928466797
36.413543701171875,112.0916976928711
558.85205078125,113.4753646850586
563.9345703125,114.51123046875
560.5111083984375,112.46277618408203
40.09467887878418,115.16209411621094
45.37099838256836,113.15203094482422
396.90631103515625,116.71699523925781
393.2398376464844,120.5722427368164
391.5371398925781,125.4289321899414
392.6446228027344,130.5140838623047
398.2010803222656,130.71810150146484
393.93853759765625,126.97880554199219
396.0402526855469,123.81835174560547
398.8741149902344,122.88629150390625
393.6883850097656,118.73314666748047
397.79888916015625,121.46393585205078
398.7033386230469,116.20035552978516
39.64901161193848,114.99870300292969
149.8452911376953,115.15670776367188
393.57891845703125,115.61518096923828
497.0461120605469,115.30052185058594
757.54248046875,115.20024108886719
758.9302368164062,114.54070281982422
188.7278594970703,117.08228302001953
185.32176208496094,118.84923553466797
185.5608673095703,126.90267181396484
189.0146026611328,125.13306427001953
191.78985595703125,118.70319366455078
397.8702392578125,117.13532257080078
558.5760498046875,117.47346496582031
559.6546020507812,121.45637512207031
560.382568359375,122.08251953125
558.607177734375,126.80728912353516
563.2335205078125,126.0131607055664
564.3696899414062,122.21989440917969
563.83251953125,116.97564697265625
754.6817016601562,115.95319366455078
753.1921997070312,120.65303039550781
759.2803344726562,118.81664276123047
755.0261840820312,115.6162109375
190.3831329345703,121.76497650146484
187.51129150390625,120.676025390625
779.3724975585938,116.28619384765625
146.60597229003906,116.36691284179688
60.167118072509766,117.66417694091797
147.5287857055664,119.65974426269531
495.9945983886719,124.4232177734375
492.4562072753906,125.79206848144531
499.0210266113281,127.62489318847656
498.63201904296875,120.95368194580078
33.353981018066406,120.36954498291016
32.52141761779785,121.10725402832031
560.056640625,120.02130126953125
190.93482971191406,120.05290985107422
60.21363830566406,123.77751922607422
58.52019119262695,120.93775177001953
563.9985961914062,120.56582641601562
144.1907730102539,122.3385009765625
147.83287048339844,120.45301055908203
24.69608163833618,124.63801574707031
396.061279296875,121.11837768554688
393.38458251953125,123.32720184326172
772.8400268554688,121.91373443603516
394.360595703125,121.44355010986328
768.4235229492188,124.1051025390625
768.3659057617188,128.88922882080078
769.9710693359375,127.89881134033203
772.2894287109375,125.29854583740234
186.41244506835938,122.71532440185547
429.6366882324219,124.60784912109375
433.7187805175781,124.95653533935547
429.7210998535156,121.66669464111328
563.1448974609375,121.95756530761719
25.99723482131958,125.46821594238281
145.65570068359375,124.72700500488281
431.6564636230469,126.52953338623047
771.0439453125,124.3215103149414
431.5443115234375,127.51935577392578
431.7126770019531,129.86183166503906
769.3270263671875,127.16109466552734
773.5073852539062,127.87250518798828
393.1678466796875,130.1007308959961
559.644775390625,127.79305267333984
434.39984130859375,128.5671157836914
49.97671127319336,129.6125259399414
52.616878509521484,136.3482437133789
55.202144622802734,135.04618072509766
57.46794891357422,131.61663818359375
54.326236724853516,132.1183090209961
770.7227783203125,129.12189483642578
506.1585998535156,130.85386657714844
508.8393859863281,135.13834381103516
509.6881103515625,133.42803192138672
507.755615234375,131.38262176513672
562.7923583984375,131.65196990966797
773.9583740234375,130.0188751220703
144.53448486328125,132.64250946044922
667.4677124023438,129.98717498779297
667.9976196289062,129.56939697265625
491.483154296875,133.4218521118164
494.31182861328125,138.62440490722656
491.9499206542969,143.62010955810547
493.64569091796875,145.42858123779297
496.55316162109375,140.4055633544922
497.5276794433594,135.13670349121094
496.3247375488281,129.97528839111328
52.23931121826172,131.6291732788086
53.425052642822266,130.55033111572266
431.88275146484375,131.41744995117188
564.0709838867188,133.33113861083984
59.953712463378906,133.95500946044922
430.6083679199219,133.39960479736328
20.503563046455383,137.33749389648438
23.025660514831543,137.65066528320312
21.890834093093872,142.4035415649414
22.706130266189575,147.6427764892578
22.380672454833984,152.9517364501953
23.47527503967285,156.94273376464844
25.15571403503418,153.61865234375
22.89359211921692,151.68234252929688
22.893760919570923,146.38907623291016
23.65260601043701,145.9198760986328
25.43709135055542,144.8129425048828
24.80979633331299,141.01399993896484
26.295297145843506,134.4754638671875
391.9034729003906,136.39212036132812
392.5507507324219,141.43733978271484
394.647216796875,148.0223846435547
391.3755187988281,151.6023712158203
393.1184997558594,157.25112915039062
394.1531677246094,153.57785034179688
398.3092956542969,157.3308563232422
397.1597595214844,149.2373809814453
397.691650390625,144.92623138427734
394.5047607421875,141.5877685546875
393.4712829589844,137.1713638305664
395.6676940917969,135.91374969482422
663.3536376953125,133.72079467773438
666.5420532226562,139.75536346435547
667.4995727539062,133.79324340820312
59.919464111328125,137.02864837646484
62.553192138671875,143.62683868408203
63.31776428222656,148.30833435058594
68.7728157043457,150.22677612304688
67.56024932861328,156.0066680908203
67.37835693359375,157.60610961914062
68.55263900756836,152.6534423828125
69.40450286865234,144.98090362548828
66.50505447387695,145.91014862060547
67.49755477905273,142.69451141357422
64.7519645690918,137.9811553955078
62.08488845825195,138.1374740600586
431.0616760253906,134.59770965576172
430.00299072265625,137.1343231201172
433.6357116699219,137.3562469482422
432.5921630859375,134.39495849609375
41.40494155883789,138.89437866210938
42.00071334838867,140.59606170654297
46.61188507080078,137.21297454833984
47.856163024902344,135.17977142333984
144.63768005371094,136.5322265625
145.32975006103516,139.30877685546875
149.24404907226562,137.7176284790039
148.2407684326172,134.68700408935547
58.14078140258789,136.17969512939453
59.19918441772461,140.5409927368164
59.05411148071289,138.65464782714844
58.19891357421875,134.75273895263672
496.8473205566406,137.33538055419922
494.2242126464844,136.87218475341797
22.670830249786377,136.41706085205078
186.09352111816406,137.70330810546875
187.13511657714844,141.86637115478516
190.01499938964844,139.50437927246094
187.83705139160156,138.230712890625
